,index,text_d_self_mean,text_d_self_std,text_d_self_min,text_d_self_p25,text_d_self_p50,text_d_self_p75,text_d_self_max
211,255,0.11989528508413405,0.02289944759373486,0.06785440444946289,0.1053001880645752,0.12054061889648438,0.1333978772163391,0.1861898899078369
212,258,0.08593322833379109,0.011476745262117945,0.07807135581970215,0.07934826612472534,0.08062517642974854,0.08986416459083557,0.0991031527519226
213,259,0.09144989720412663,0.029849191194065917,0.04597389698028565,0.07230676710605621,0.08841049671173096,0.10345357656478883,0.16131579875946045
214,260,0.27581177545445307,0.20480069639641935,0.07889056205749513,0.09904249012470245,0.12558335065841675,0.4301151856780052,0.6048385798931122
215,261,0.2460278272628784,,0.2460278272628784,0.2460278272628784,0.2460278272628784,0.2460278272628784,0.2460278272628784
216,262,0.06614384651184083,0.018080491095246704,0.03606319427490234,0.05371028184890747,0.06511369347572327,0.08011849224567413,0.09660303592681883
217,263,0.08059097528457641,0.019256083831337402,0.050533413887023926,0.06669548153877258,0.0840863585472107,0.09770727157592773,0.100788414478302
218,264,0.1255314654774136,0.021633978790550106,0.07965946197509766,0.11479872465133667,0.12599319219589233,0.1417398452758789,0.1689777374267578
219,266,0.15760435621722851,0.07136366349571763,0.04384112358093262,0.10032916069030763,0.137748122215271,0.20412969589233398,0.340853214263916
220,267,0.14001583456993102,0.07533918584602332,0.044381499290466316,0.06993401050567627,0.1237998902797699,0.22045277059078217,0.2257764339447021
221,268,0.12474618355433147,0.03788481867782004,0.08300769329071045,0.10863962769508362,0.1342715620994568,0.14561542868614197,0.15695929527282715
222,269,0.13713420430819193,0.03811941957450273,0.09030658006668092,0.12085293233394624,0.13177445530891418,0.14324221014976504,0.20467251539230347
223,270,0.13515581000934948,0.07959531859206702,0.056410729885101325,0.08146077394485474,0.10553187131881714,0.13726010918617249,0.35557782649993896
224,271,0.12533809031758988,0.056641985256183164,0.030974388122558594,0.07944266498088837,0.11720895767211914,0.152289479970932,0.244232177734375
225,272,0.072557485765881,0.015308032820079531,0.03606319427490234,0.061962857842445374,0.07128992676734924,0.0830143541097641,0.1076989769935608
226,273,0.08462878863016764,0.020105270519503258,0.050533413887023926,0.07185080647468567,0.08754754066467285,0.09883543848991394,0.11697608232498168
227,274,0.10267574422889286,0.03752087043572006,0.04597389698028565,0.07431374490261076,0.09659835696220398,0.12843018770217896,0.2184869647026062
228,275,0.1229026038925369,0.06882240630561429,0.023270606994628903,0.07426774501800537,0.1095527410507202,0.14003407955169678,0.3485279083251953
229,276,0.16675321261088052,0.05582098362424806,0.08857637643814087,0.12393790483474731,0.17661821842193606,0.1982167363166809,0.2677143812179565
230,277,0.11683658510446548,0.0408696982251833,0.04827600717544557,0.08450770378112793,0.11283552646636963,0.13986991345882416,0.2311496138572693
231,278,0.1369112213452657,0.06884029362198933,0.044381499290466316,0.09043127298355103,0.12283158302307128,0.21949777007102966,0.2369354367256165
232,279,0.09596184492111207,0.048548302004755614,-1.1920928955078125e-07,0.06728759407997131,0.0887036919593811,0.14561542868614197,0.16084593534469604
233,280,0.1205676555633545,0.035969670504765634,0.08793795108795166,0.09257307648658752,0.11381241679191591,0.13345099985599515,0.20467251539230347
234,282,0.10477251930032822,0.06075808346387148,0.02486497163772583,0.062467336654663086,0.08917135000228882,0.12507784366607666,0.32667970657348633
235,283,0.1075859126590547,0.0432492268557636,0.057712674140930176,0.08096253871917725,0.08743983507156372,0.15360450744628906,0.19021159410476685
236,284,0.07645292715592818,0.019150049469248073,0.03606319427490234,0.06233787536621094,0.07313436269760132,0.08588781952857971,0.13732171058654785
237,285,0.19326996803283691,0.03929062355695616,0.14209020137786865,0.1634538322687149,0.19609099626541138,0.22352525591850284,0.2401028275489807
238,286,0.0924982229868571,0.02957422710398272,0.04806053638458252,0.06494857370853424,0.09256252646446228,0.1177823096513748,0.15267807245254514
239,287,0.09748322168986003,0.03791284285241013,0.03961688280105592,0.07233548164367676,0.09138882160186768,0.12757742404937744,0.2184869647026062
240,288,0.11984874670322125,0.06275880377409916,0.023270606994628903,0.08223962783813478,0.10675287246704104,0.13717669248580933,0.3485279083251953
241,289,0.13016998976991886,0.04790322950689385,0.04827600717544557,0.09050753712654114,0.1258692741394043,0.16052177548408508,0.2800731658935547
242,290,0.10000736088979811,0.045131860759244156,-1.1920928955078125e-07,0.07573103904724121,0.08964884281158447,0.1342715620994568,0.1842429041862488
243,291,0.13765593469142914,0.06671929782553473,0.056410729885101325,0.09561365842819215,0.11942970752716064,0.15491808950901031,0.35557782649993896
244,292,0.11159992249554428,0.03354617687542997,0.03428047895431518,0.08580723404884338,0.10915359854698181,0.1344538778066635,0.1996428370475769
245,293,0.07666716972986858,0.018086432220906737,0.03606319427490234,0.0647144615650177,0.07432830333709717,0.0856412947177887,0.13732171058654785
246,294,0.08512190435871933,0.03007599914719392,0.030463993549346924,0.06007285416126251,0.08126068115234375,0.10629601776599884,0.15267807245254514
247,295,0.12410748355528887,0.04840797182740333,0.0,0.08541518449783325,0.12084919214248654,0.15569818019866946,0.2456454038619995
248,296,0.10366557944904674,0.039766333006831446,0.03961688280105592,0.07399913668632507,0.09722983837127687,0.13280874490737915,0.2184869647026062
249,297,0.16136348247528076,,0.16136348247528076,0.16136348247528076,0.16136348247528076,0.16136348247528076,0.16136348247528076
250,298,0.11523781220118205,0.028287484945789768,0.09238243103027344,0.09941944479942322,0.106456458568573,0.12666550278663635,0.1468745470046997
251,299,0.1711601081647371,0.07963682523569117,0.04384112358093262,0.10614234209060669,0.1461051106452942,0.2287590205669403,0.4396439790725708
252,300,0.14970003164302537,0.07916314415997451,0.056410729885101325,0.0948462188243866,0.12006479501724245,0.17038246989250183,0.35557782649993896
253,301,0.11133394790400425,0.03361460183197534,0.03428047895431518,0.08552680909633636,0.10839757323265076,0.13495112955570218,0.1996428370475769
254,302,0.04973006248474121,,0.04973006248474121,0.04973006248474121,0.04973006248474121,0.04973006248474121,0.04973006248474121
255,303,0.11147688329219818,0.04030739165105299,0.057712674140930176,0.085361048579216,0.10054326057434082,0.1314617544412613,0.19021159410476685
256,304,0.3410465121269226,,0.3410465121269226,0.3410465121269226,0.3410465121269226,0.3410465121269226,0.3410465121269226
257,305,0.08584604737086174,0.02980561938139496,0.030463993549346924,0.06371420621871948,0.08126068115234375,0.10689105093479156,0.15578103065490725
258,307,0.12910574360897667,0.047030163986868004,0.0,0.09312561154365541,0.12812724709510803,0.15948033332824707,0.24750912189483645
259,308,0.09739290216030219,0.03990123798187315,0.03961688280105592,0.06485843658447266,0.08841049671173096,0.1305278092622757,0.2184869647026062
260,309,0.12146230871454249,0.06262350254112306,0.023270606994628903,0.08241337537765504,0.10639989376068115,0.14345404505729675,0.3485279083251953
261,310,0.1323814590771993,0.04935897633124921,0.07538938522338867,0.11789044737815857,0.16039150953292847,0.16087749600410461,0.16136348247528076
262,311,0.0936430139201028,0.04281594585294129,-1.1920928955078125e-07,0.06141513586044312,0.08708056807518005,0.1108803302049637,0.1842429041862488
263,312,0.1521739259132972,0.07605735617427856,0.048397839069366455,0.09461158514022827,0.12436121702194215,0.19279307126998896,0.3769646883010864
264,313,0.11073448945736063,0.033233161553035254,0.03428047895431518,0.08554330468177795,0.1071786880493164,0.13338857889175415,0.1996428370475769
265,314,0.08255813717842102,0.019778538493662214,0.04973006248474121,0.07080516219139099,0.08200976252555847,0.0847630649805069,0.115683913230896
266,315,0.19122363328933717,0.1748140562478644,0.038756906986236565,0.055561110377311713,0.0688227117061615,0.3749166280031204,0.421078622341156
267,316,0.11562664617191662,0.041191039254931096,0.057712674140930176,0.08659082651138306,0.10994446277618407,0.13104024529457092,0.22573268413543696
268,317,0.24141271909077963,0.17459604581037236,0.03981107473373413,0.19042879343032837,0.3410465121269226,0.34221354126930237,0.3433805704116821
269,318,0.07336089859406153,0.01673067969029487,0.03606319427490234,0.06168472766876221,0.07128992676734924,0.08316013216972351,0.13732171058654785
270,319,0.14711755514144895,,0.14711755514144895,0.14711755514144895,0.14711755514144895,0.14711755514144895,0.14711755514144895
271,320,0.08597713774377173,0.028230124840559853,0.030463993549346924,0.06637707352638245,0.08148765563964844,0.10281229019165039,0.15578103065490725
272,321,0.12350704574930495,0.044995980298403904,0.0,0.08706355094909668,0.12083932757377625,0.150696262717247,0.24750912189483645
273,322,0.1076411376396815,0.04046864928159516,0.03961688280105592,0.07544712722301483,0.10419231653213501,0.1340567171573639,0.2184869647026062
274,323,0.1215750876514391,0.06157145042296254,0.023270606994628903,0.08310803771018982,0.10705161094665527,0.1431942582130432,0.3485279083251953
275,324,0.13179707243329003,0.07339003543253764,0.044381499290466316,0.06602269411087036,0.1128804087638855,0.21758776903152466,0.28349393606185913
276,325,0.09398076931635539,0.040764413855897894,-1.1920928955078125e-07,0.07141262292861937,0.08516305685043335,0.10308325290679933,0.18686562776565552
277,326,0.14331656694412231,0.04159228814791747,0.0587165355682373,0.15612885355949402,0.15857750177383423,0.16274240612983704,0.16458451747894287
278,327,0.14958338368506657,0.07321045730933083,0.048397839069366455,0.09596058726310731,0.12315872311592102,0.18675959110260013,0.3769646883010864
279,328,0.08280550241470337,0.018848908682294798,0.04973006248474121,0.07151228189468384,0.0820886492729187,0.08747541904449463,0.115683913230896
280,329,0.12860732423631768,0.06172701399754728,0.04078137874603272,0.08703383803367615,0.1104244589805603,0.1469593048095703,0.37144601345062256
281,330,0.07433652308057337,0.016518530606470194,0.03606319427490234,0.06229141354560853,0.07216686010360718,0.08358404040336609,0.13732171058654785
282,331,0.08361649172646658,0.02821229957093715,0.030463993549346924,0.06498211622238159,0.08027809858322144,0.10100466012954712,0.15578103065490725
283,332,0.10382462599698235,0.03988829131529995,0.03228634595870972,0.07305437326431274,0.10135388374328612,0.13243967294692993,0.2184869647026062
284,333,0.10755795240402223,,0.10755795240402223,0.10755795240402223,0.10755795240402223,0.10755795240402223,0.10755795240402223
285,334,0.12095188389542283,0.06072848096339718,0.023270606994628903,0.0831037163734436,0.10657453536987303,0.1425362229347229,0.3485279083251953
286,335,0.06257224082946777,,0.06257224082946777,0.06257224082946777,0.06257224082946777,0.06257224082946777,0.06257224082946777
287,336,0.14861066891781746,0.07155012669426614,0.0,0.0959184914827347,0.12301117181777954,0.19231101870536804,0.3769646883010864
288,337,0.08744960739499047,0.018508164272545813,0.04973006248474121,0.07586586475372313,0.08569592237472534,0.09774160385131836,0.116749107837677
289,338,0.1275660510080448,0.0598437437189843,0.04078137874603272,0.08795066177845001,0.11198821663856506,0.14749397337436676,0.37144601345062256
290,339,0.0834984173377355,0.027263075655333324,0.030463993549346924,0.06515391170978548,0.08027273416519165,0.09994231164455411,0.15578103065490725
291,340,0.12219770312309265,0.04518661853629561,0.0,0.08601951599121094,0.11967173218727112,0.1495209038257599,0.24750912189483645
292,341,0.11345345775286357,0.018917786130508145,0.07954084873199463,0.10854381322860719,0.11805224418640137,0.12622323632240295,0.13075417280197146
293,342,0.12093516234909335,0.06028783049736916,0.023270606994628903,0.08311019837856293,0.10647520422935486,0.14293447136878967,0.3485279083251953
294,343,0.17447324708888406,0.07835005300601611,0.04384112358093262,0.11337877810001372,0.15502798557281494,0.23380348086357117,0.4396439790725708
295,344,0.12353187799453735,,0.12353187799453735,0.12353187799453735,0.12353187799453735,0.12353187799453735,0.12353187799453735
296,345,0.19737252394358318,0.07805935780313608,0.09300005435943604,0.1357651650905609,0.17685246467590332,0.2534646689891815,0.3311458230018616
297,346,0.20825805266698202,0.15209467979833605,0.038756906986236565,0.061803460121154785,0.18852144479751587,0.36614879965782166,0.421078622341156
298,347,0.13152008160712228,0.06159036959592323,0.04078137874603272,0.08985777199268341,0.11429819464683533,0.1574537307024002,0.3957193493843079
299,348,0.20427419741948447,0.16639539116201632,0.03981107473373413,0.05863961577415467,0.20151573419570923,0.3427970558404922,0.38189756870269775
300,349,0.07426889347874262,0.0169513072504504,0.03606319427490234,0.06205528974533081,0.07227057218551636,0.08393174409866333,0.13732171058654785
301,350,0.10669994981665361,0.039818089971886024,0.03228634595870972,0.07450580596923828,0.10420799255371094,0.13352295756340027,0.2184869647026062
302,351,0.1313711702823639,0.043164927972986246,0.07538938522338867,0.09557794034481049,0.14352712035179138,0.1611204892396927,0.1792035698890686
303,352,0.19633536176248031,0.04705169560398058,0.10257303714752196,0.1671102046966553,0.1957501471042633,0.22469991445541382,0.3022525906562805
304,353,0.18594813006264824,0.08356988147234845,0.04384112358093262,0.1173393726348877,0.1677943468093872,0.26021137833595276,0.4396439790725708
305,354,0.08828770503019676,0.036898446562458866,-1.1920928955078125e-07,0.061810195446014404,0.08060070872306824,0.10149119794368744,0.18686562776565552
306,355,0.1440641252618087,0.06986724546144298,0.0,0.0928853452205658,0.12056660652160645,0.18104103207588193,0.389997661113739
307,356,0.08898529244793786,0.018470489017454492,0.04973006248474121,0.07546503841876982,0.08879843354225159,0.10170315206050873,0.13150876760482788
308,357,0.1256280863477338,0.06049225514962526,0.038198649883270264,0.0855787992477417,0.1102314293384552,0.14749397337436676,0.3957193493843079
309,358,0.19126505454381307,0.12906504104878078,0.03981107473373413,0.10492995381355286,0.13981914520263672,0.34221354126930237,0.3834606409072876
310,359,0.0768277038607681,0.01839928864733652,0.03606319427490234,0.06343293190002441,0.07366877794265747,0.08812165260314941,0.13732171058654785
311,360,0.08459181315020511,0.03050776879034615,0.018292248249053955,0.06423653662204742,0.0808294415473938,0.10552878677845001,0.189875066280365
312,361,0.1508900549385574,0.06431125587077956,0.0,0.09644463658332825,0.13831865787506104,0.19708906114101404,0.3242313861846924
313,362,0.10110717257963339,0.03852303780614163,0.02841871976852417,0.07031869888305664,0.09722983837127687,0.12877124547958374,0.2184869647026062
314,363,0.1276093124214447,0.06473463651145317,0.023270606994628903,0.08464156091213226,0.10898354649543762,0.15350277721881866,0.3485279083251953
315,364,0.1821450356926237,0.07928996954662225,0.0674172043800354,0.11364808678627016,0.18160247802734375,0.23884442448616028,0.3092241287231445
316,365,0.10734891891479492,0.018685609406910317,0.0868988037109375,0.0992574393749237,0.11161607503890993,0.11757397651672363,0.12353187799453735
317,366,0.13621881008148193,0.03536541309484032,0.0587165355682373,0.12025530636310576,0.15587255358695984,0.15958461165428162,0.16458451747894287
318,367,0.05426230033238729,0.015303516149309214,0.03660154342651367,0.04958689212799072,0.06257224082946777,0.0630926787853241,0.06361311674118042
319,368,0.14218793103569433,0.06939030254258981,0.0,0.09210693836212157,0.11910748481750487,0.17798638343811035,0.389997661113739
320,370,0.08351246118545533,0.02063437980005731,0.042671024799346924,0.0718386173248291,0.0845218300819397,0.09774160385131836,0.13150876760482788
321,371,0.12186759827183742,0.060195700924875487,0.035755515098571784,0.08221137523651123,0.10627031326293944,0.1413622498512268,0.3957193493843079
322,372,0.1702653822444734,0.12750758226919878,0.033402681350708015,0.06198495626449585,0.13452237844467166,0.3410465121269226,0.3834606409072876
323,373,0.07250644785143953,0.018029189281109595,0.03462803363800049,0.05989903211593627,0.07059139013290405,0.08307832479476929,0.13732171058654785
324,374,0.08943306686775536,0.033441204076810754,0.018292248249053955,0.06563025712966919,0.08332300186157228,0.11349856853485107,0.189875066280365
325,375,0.14663987826431413,0.061367080552053095,0.0,0.09658433496952057,0.13502442836761475,0.1871655285358429,0.3242313861846924
326,376,0.09923528129404241,0.038823346883161365,0.0011499524116516113,0.06812101602554321,0.09304451942443848,0.12605667114257812,0.2184869647026062
327,377,0.12322642795137458,0.06443986891510138,0.023270606994628903,0.08122332394123077,0.10600435733795166,0.14831140637397766,0.3485279083251953
328,378,0.1318129301071167,0.05434321104267896,0.026931226253509518,0.08709745109081268,0.14352712035179138,0.16448228061199188,0.2379644513130188
329,379,,,,,,,
330,380,0.08745338301082234,0.03559772928690226,-1.1920928955078125e-07,0.06210470199584961,0.08038628101348877,0.09990447759628296,0.18686562776565552
331,381,0.11247650782267253,0.02491406612526508,0.0868988037109375,0.09344097971916199,0.11169233918190002,0.12059105932712555,0.1536610722541809
332,382,0.18467341718219576,0.07813941629051391,0.09300005435943604,0.12424355745315553,0.16323405504226685,0.24843043088912964,0.3311458230018616
333,383,0.07905583083629608,0.009398005055248014,0.06726139783859253,0.07605113089084625,0.07935386896133423,0.08235856890678406,0.09025418758392334
334,384,0.13786476322543093,0.06822531189086309,0.0,0.08876179158687592,0.1146409809589386,0.1687421202659607,0.389997661113739
335,385,0.08068627119064331,,0.08068627119064331,0.08068627119064331,0.08068627119064331,0.08068627119064331,0.08068627119064331
336,386,0.10388125762218187,0.0600724449095272,0.02486497163772583,0.06242260336875916,0.08842599391937256,0.12394702434539795,0.32667970657348633
337,387,0.18393357736723764,0.11676203649065983,0.033402681350708015,0.09672898054122925,0.15220040082931519,0.27111439406871796,0.3834606409072876
338,388,0.07640277241903638,0.020118802464456537,0.03462803363800049,0.06168389320373535,0.07329851388931274,0.08957791328430176,0.13732171058654785
339,389,0.14456380120506185,0.05904574891552448,0.0,0.09839165210723877,0.13332095742225647,0.18136857450008387,0.3242313861846924
340,390,0.09884426690111256,0.038111213364412005,0.0011499524116516113,0.06840205192565918,0.09246230125427246,0.12469732761383055,0.2184869647026062
341,391,,,,,,,
342,392,0.09931204054090711,0.03585082713412479,0.0279541015625,0.0868988037109375,0.11161607503890993,0.11805671453475952,0.1536610722541809
343,393,0.16694265242778894,0.07360673534707435,0.06788063049316406,0.10875189304351808,0.14263904094696045,0.2050549387931824,0.3311458230018616
344,394,0.13489937502094823,0.06773993650559174,0.0,0.0872418135404587,0.11173474788665771,0.16582776606082916,0.389997661113739
345,395,0.1078359882036845,0.07297115235002746,0.039306640625,0.0422329604625702,0.10398286581039429,0.17018917202949524,0.18583595752716064
346,396,0.06647235155105591,,0.06647235155105591,0.06647235155105591,0.06647235155105591,0.06647235155105591,0.06647235155105591
347,397,0.13874824383319953,0.07143662310464592,0.0623544454574585,0.0939277857542038,0.11486014723777771,0.1413569152355194,0.3318683505058289
348,398,0.08989952007929485,0.02049141013209131,0.06647235155105591,0.07420556247234344,0.09149807691574097,0.09735696017742157,0.12217730283737185
349,399,0.09328852891921997,0.022734553242641807,0.06647235155105591,0.08063310384750366,0.08968168497085571,0.09735696017742157,0.13995933532714844
350,400,0.11829162836074829,0.042136762908594055,0.06647235155105591,0.08485502004623413,0.09810763597488403,0.15547224879264832,0.1893291473388672
351,401,0.11459303469884963,0.03827458698802302,0.06647235155105591,0.08789122104644775,0.09586280584335327,0.13995933532714844,0.1893291473388672
352,404,0.12726116180419922,,0.12726116180419922,0.12726116180419922,0.12726116180419922,0.12726116180419922,0.12726116180419922
353,405,0.17023354768753052,,0.17023354768753052,0.17023354768753052,0.17023354768753052,0.17023354768753052,0.17023354768753052
354,406,0.1750354766845703,0.016385756393940642,0.1615871787071228,0.16591036319732666,0.17023354768753052,0.18175962567329407,0.1932857036590576
355,407,0.18299680948257446,0.03428856079326339,0.13770610094070435,0.16374877095222473,0.18175962567329407,0.19740262627601624,0.23639339208602905
356,408,0.12866824865341187,,0.12866824865341187,0.12866824865341187,0.12866824865341187,0.12866824865341187,0.12866824865341187
357,410,0.1292315125465393,,0.1292315125465393,0.1292315125465393,0.1292315125465393,0.1292315125465393,0.1292315125465393
358,413,0.14925630887349448,0.034404104811028874,0.1292315125465393,0.1293933093547821,0.1295551061630249,0.15926870703697205,0.1889823079109192
359,414,0.143707404534022,0.035606733126749425,0.1002604365348816,0.12870915234088898,0.1293933093547821,0.17164880037307742,0.1889823079109192
360,415,0.1325968106587728,0.005047324517427853,0.12726116180419922,0.130247563123703,0.1332339644432068,0.13526463508605957,0.13729530572891235
361,416,0.16978104341597783,0.13073998035351944,0.04553812742233277,0.0715211033821106,0.11098182201385498,0.3293676972389221,0.3985246419906616
362,417,0.17190560042867378,0.08337073911909064,0.0,0.11223727464675903,0.14983749389648438,0.21463584899902344,0.5901832282543182
363,418,0.11327975988388066,,0.11327975988388066,0.11327975988388066,0.11327975988388066,0.11327975988388066,0.11327975988388066
364,419,0.07247191667556763,,0.07247191667556763,0.07247191667556763,0.07247191667556763,0.07247191667556763,0.07247191667556763
365,421,0.17325728021719417,0.08395867164915972,0.0,0.11362992227077484,0.1505613923072815,0.21596762537956232,0.5901832282543182
366,423,0.26018840074539185,0.17332797188736282,0.06207138299942016,0.1983625888824463,0.3346537947654724,0.3592469096183777,0.38384002447128296
367,424,0.17483566204706827,0.14726035083714453,0.04553812742233277,0.06624528765678406,0.08672338724136353,0.3506680428981781,0.3985246419906616
368,425,0.09853541851043701,0.021053088427979375,0.07710570096969603,0.08412450551986694,0.0917184054851532,0.11162525415420531,0.13081592321395874
369,427,0.12898463010787964,,0.12898463010787964,0.12898463010787964,0.12898463010787964,0.12898463010787964,0.12898463010787964
370,428,0.08863009214401245,0.023138580001069626,0.05268484354019165,0.07848398387432097,0.08888795971870422,0.09393610060214998,0.13081592321395874
371,429,0.15219247341156006,,0.15219247341156006,0.15219247341156006,0.15219247341156006,0.15219247341156006,0.15219247341156006
372,431,0.08924696842829387,0.024030729776889803,0.05268484354019165,0.07707184553146362,0.08864152431488037,0.10522180795669556,0.13081592321395874
373,432,,,,,,,
374,435,0.12624208674286352,0.03259165494474848,0.05979222059249877,0.10407143831253052,0.1253281831741333,0.14146780967712402,0.244903028011322
375,436,0.14525915949772567,0.054441144635826846,0.05979222059249877,0.10615040361881256,0.1305164098739624,0.16778051853179932,0.29254627227783203
376,438,0.14947447081406912,0.051997093214880954,0.05979222059249877,0.11118224263191222,0.13799604773521423,0.17310591042041779,0.29254627227783203
377,439,0.0811663269996643,,0.0811663269996643,0.0811663269996643,0.0811663269996643,0.0811663269996643,0.0811663269996643
378,440,0.1719835953774795,0.08747267877637194,0.05979222059249877,0.11163657903671263,0.14054393768310547,0.2013046145439148,0.4315523505210877
379,442,0.11784893274307252,,0.11784893274307252,0.11784893274307252,0.11784893274307252,0.11784893274307252,0.11784893274307252
380,444,0.2655068039894104,,0.2655068039894104,0.2655068039894104,0.2655068039894104,0.2655068039894104,0.2655068039894104
381,445,0.10989214976628621,0.047123152321696615,0.059297144412994385,0.08857303857803345,0.11784893274307252,0.13518965244293213,0.15253037214279175
382,446,0.16411826328227394,0.08730763311301667,0.046198129653930664,0.10555639863014221,0.13639533519744873,0.18324634432792666,0.4315523505210877
383,447,0.082973579565684,0.022072303867037485,0.057309865951538086,0.06510290503501892,0.08412200212478638,0.10077270865440367,0.1072014570236206
384,448,0.16318735082944233,0.08682905412915112,0.046198129653930664,0.10615040361881256,0.13758623600006104,0.1819584518671036,0.43170303106307983
385,449,0.12326902945836385,0.04113025030607288,0.057309865951538086,0.10051113367080688,0.11260104179382326,0.15758943557739258,0.1820358633995056
386,450,0.1563477233464539,0.08645794517627343,0.046198129653930664,0.10073846578598022,0.13327163457870486,0.1746082305908203,0.43170303106307983
387,451,0.1395073809794017,0.04030295194188144,0.057309865951538086,0.11029261350631715,0.15267792344093323,0.16644243896007538,0.2022768259048462
388,452,0.0673064390818278,0.014330637632873832,0.0525473952293396,0.060376495122909546,0.06820559501647949,0.0746859610080719,0.0811663269996643
389,453,0.13816801210244498,0.036214581919537935,0.057309865951538086,0.11228153109550477,0.14233636856079102,0.15914882719516754,0.2022768259048462
390,454,0.12835898399353027,0.03488273362955567,0.057309865951538086,0.10357552766799925,0.1267615556716919,0.15591463446617126,0.2022768259048462
391,455,0.12205967903137208,0.08282036479517364,0.04360836744308472,0.054961636662483215,0.0746859610080719,0.21225537359714508,0.2312095761299133
392,456,0.158156664043233,0.08532581365127927,0.046198129653930664,0.10387581586837769,0.13639533519744873,0.17819656431674957,0.43170303106307983
393,457,0.09174818793932597,0.03865777599927472,0.05742353200912476,0.06034474074840546,0.0816945731639862,0.11336210370063783,0.15253037214279175
394,460,0.12002675873892647,0.07009398401409955,0.04360836744308472,0.06433647871017456,0.09700644016265868,0.2027246356010437,0.24761909246444705
395,461,0.12841111421585086,,0.12841111421585086,0.12841111421585086,0.12841111421585086,0.12841111421585086,0.12841111421585086
396,462,0.11789631843566895,,0.11789631843566895,0.11789631843566895,0.11789631843566895,0.11789631843566895,0.11789631843566895
397,463,0.12569727801313305,0.03553604896875479,0.05576890707015991,0.10051113367080688,0.1238972544670105,0.15267792344093323,0.2022768259048462
398,464,0.11455560156277247,0.06573963905108923,0.04360836744308472,0.06635707616806032,0.08873927593231201,0.15672612190246582,0.24761909246444705
399,465,0.23394209146499634,,0.23394209146499634,0.23394209146499634,0.23394209146499634,0.23394209146499634,0.23394209146499634
400,467,0.08586571216583253,0.03233210877468615,0.046789467334747314,0.06034474074840546,0.08182141184806824,0.0993601381778717,0.15253037214279175
401,468,0.1843495283808027,0.04709058367579856,0.10650277137756348,0.15335673093795776,0.17769962549209595,0.22437894344329834,0.2585115432739258
402,469,0.17408753080027445,0.05293846432348181,0.0703897476196289,0.13191711902618408,0.17580828070640564,0.21970541775226596,0.2585115432739258
403,470,0.16833372910817465,0.0523059620348185,0.0703897476196289,0.1256184428930283,0.1633797585964203,0.20939642190933228,0.2585115432739258
404,471,0.15981392330593533,0.05411939733113159,0.06172484159469605,0.11811619997024535,0.15335673093795776,0.20240318775177,0.2585115432739258
405,472,0.11893998252020942,0.03503436961403424,0.06624621152877808,0.0932997465133667,0.11417987942695618,0.13418826460838318,0.19786840677261355
406,473,0.11586178161881187,0.03194301955298011,0.06624621152877808,0.09466025233268738,0.11184099316596985,0.1309433877468109,0.21194875240325928
407,477,0.3729565143585205,,0.3729565143585205,0.3729565143585205,0.3729565143585205,0.3729565143585205,0.3729565143585205
408,478,0.11194803317387898,0.026525173312611908,0.08132338523864746,0.10407796502113342,0.12683254480361938,0.12726035714149475,0.12768816947937012
409,479,0.08063451647758484,0.018996451205933282,0.0515439510345459,0.06502838432788849,0.08575287461280823,0.08950699865818024,0.10456156730651857
410,482,0.10763627290725708,,0.10763627290725708,0.10763627290725708,0.10763627290725708,0.10763627290725708,0.10763627290725708
411,483,0.17569070079109886,0.059747629750198226,0.061210691928863525,0.1305907666683197,0.1683351993560791,0.22043290734291077,0.2995823621749878
412,484,0.21178936958312988,,0.21178936958312988,0.21178936958312988,0.21178936958312988,0.21178936958312988,0.21178936958312988
413,485,0.09058964252471924,0.01610983062087525,0.07561761140823364,0.08206632733345032,0.08851504325866699,0.09807565808296204,0.10763627290725708
414,486,0.06150764226913453,,0.06150764226913453,0.06150764226913453,0.06150764226913453,0.06150764226913453,0.06150764226913453
415,487,0.16482349160390022,0.05999468971823572,0.04968082904815674,0.11848878860473631,0.1545639932155609,0.2138924896717071,0.2995823621749878
416,489,0.1596165364915198,0.05998798168026405,0.04968082904815674,0.11612656712532043,0.14892661571502686,0.20884758234024048,0.2995823621749878
417,490,0.17296614249547324,0.07448555884520491,0.08708900213241577,0.14943918585777283,0.21178936958312988,0.21590471267700195,0.220020055770874
418,491,0.15116826593875884,0.05941173838509569,0.04968082904815674,0.10618886351585388,0.13789215683937073,0.1966126263141632,0.2995823621749878
419,492,0.16687296827634177,0.07357794039171696,0.08708900213241577,0.10877734422683716,0.16144761443138123,0.21796238422393796,0.2632323503494263
420,493,0.08758418758710225,0.013348306205807098,0.07561761140823364,0.07690325379371643,0.08333218097686768,0.096452996134758,0.10763627290725708
421,494,0.09597630500793457,0.01550694719766714,0.07561761140823364,0.08074074983596802,0.09884434938430786,0.10776971280574799,0.1193729043006897
422,495,0.08750587304433187,0.020925386619902397,0.05375474691390991,0.07605275511741638,0.08851504325866699,0.10607156157493591,0.1193729043006897
423,496,0.14702479103032282,0.05984001106190002,0.04968082904815674,0.10276463627815247,0.1335790455341339,0.19417379796504974,0.2995823621749878
424,497,0.10411874737058367,0.03557718372800794,0.05375474691390991,0.0777398943901062,0.09909898042678833,0.1193729043006897,0.17300575971603396
