,index,text_d_others_mean,text_d_others_std,text_d_others_min,text_d_others_p25,text_d_others_p50,text_d_others_p75,text_d_others_max
7814,9374,0.13504490711169329,0.06615795551264646,0.0,0.08889096975326538,0.11892914772033693,0.1619986891746521,0.55275559425354
7815,9375,0.1346796506344393,0.066326085443062,0.0,0.08839577436447144,0.11831730604171753,0.16166573762893674,0.55275559425354
7816,9376,0.1350973014278322,0.06613386737367964,0.0,0.08893734216690063,0.11900132894515993,0.16209647059440613,0.55275559425354
7817,9377,0.1345842940088458,0.06516904550160885,0.0,0.089162677526474,0.11892318725585938,0.16136062145233154,0.55275559425354
7818,9378,0.13522393690401627,0.06607090232379577,0.0,0.08913064002990723,0.11907124519348145,0.1621197760105133,0.55275559425354
7819,9379,0.1342971082866519,0.06700940529629489,0.0,0.08787253499031067,0.11729109287261966,0.16041281819343567,0.55275559425354
7820,9380,0.13776152602092703,0.0681829862962647,0.0,0.08987423777580261,0.12020045518875122,0.16566425561904907,0.55275559425354
7821,9381,0.13505972641438546,0.06613967501049337,0.0,0.08889445662498474,0.11892914772033693,0.16202250123023987,0.55275559425354
7822,9382,0.1354082271694082,0.06626298592277842,0.0,0.08916240930557251,0.11941677331924434,0.1626299023628235,0.55275559425354
7823,9383,0.13433972227982827,0.06602971765774454,0.0,0.08852198719978333,0.1182105541229248,0.16026663780212402,0.55275559425354
7824,9384,0.1356039761184122,0.06605768565155565,0.0,0.08943289518356322,0.11945736408233645,0.1626873016357422,0.55275559425354
7825,9385,0.1343147200100942,0.06543644637232933,0.0,0.08864554762840271,0.1186649203300476,0.16105476021766663,0.55275559425354
7826,9386,0.13448581846766064,0.06635744754476729,0.0,0.08823376893997192,0.11789059638977052,0.16123461723327634,0.55275559425354
7827,9387,0.13468086915419278,0.06576549107238482,0.0,0.08920973539352417,0.11934435367584227,0.16110944747924805,0.55275559425354
7828,9388,0.1349161347902161,0.06634211748040844,0.0,0.08857667446136475,0.1186460256576538,0.1619996428489685,0.55275559425354
7829,9389,0.13600884662907461,0.06655371427649495,0.0,0.0893867015838623,0.1198468804359436,0.16370680928230286,0.55275559425354
7830,9390,0.13173946674945472,0.06552476430979132,0.0,0.087395578622818,0.11584466695785522,0.15421408414840698,0.55275559425354
7831,9391,0.13470251492416774,0.06495284505186115,0.0,0.08918547630310059,0.11952942609786986,0.1622147262096405,0.5476659834384918
7832,9392,0.13497445336429562,0.06620458246964674,0.0,0.08868801593780518,0.11887043714523315,0.1619945466518402,0.55275559425354
7833,9393,0.13492906786582587,0.06719508284667486,0.0,0.08795471489429475,0.11831933259963989,0.16217492520809174,0.55275559425354
7834,9394,0.13155170850924383,0.06070989209872427,0.0,0.08802028000354767,0.11727160215377808,0.15821188688278198,0.4317965507507324
7835,9395,0.13435628252326368,0.06593230961519826,0.0,0.08831822872161865,0.1181631088256836,0.160916268825531,0.55275559425354
7836,9396,0.13542495617133707,0.06577719422408766,0.0,0.08939294517040253,0.11934167146682739,0.16233325004577637,0.55275559425354
7837,9397,0.13525716778068314,0.06632835662900016,0.0,0.08874310553073883,0.1189226508140564,0.16285327076911926,0.55275559425354
7838,9398,0.1344005927712655,0.06569344178416715,0.0,0.08854690194129944,0.11834025382995605,0.16102248430252078,0.55275559425354
7839,9399,0.13697094948904578,0.06615989792129698,0.02575874328613281,0.09016987681388856,0.12083622813224791,0.16537709534168243,0.55275559425354
7840,9400,0.1349513752035355,0.06565883466646161,0.0,0.08909560739994049,0.1191335618495941,0.1617971956729889,0.55275559425354
7841,9401,0.1356626498919419,0.06592797520239725,0.0,0.08970576524734497,0.11973309516906736,0.16225862503051758,0.55275559425354
7842,9402,0.13237653096561802,0.06363906280157053,0.0,0.08833044767379761,0.1176167130470276,0.15812724828720093,0.55275559425354
7843,9403,0.13500384122433146,0.06573909352868812,0.0,0.08923155069351196,0.11897993087768555,0.16168853640556335,0.55275559425354
7844,9404,0.1337250535192754,0.06516826619629285,0.0,0.08840015530586243,0.11825376749038696,0.15987037122249603,0.55275559425354
7845,9405,0.13503271456875865,0.06570378314005258,0.0,0.08909398317337036,0.11916035413742065,0.16194063425064087,0.55275559425354
7846,9406,0.13488783796404846,0.06548983631038498,0.0,0.08922344446182251,0.11907395720481873,0.1614483445882797,0.55275559425354
7847,9407,0.1347952163332363,0.06550021217808207,0.0,0.08909456431865692,0.11899203062057497,0.16134847700595856,0.55275559425354
7848,9408,0.13536903255070623,0.06559068814789369,0.0,0.08960407972335815,0.11959028244018555,0.16201794147491455,0.55275559425354
7849,9409,0.13481132783222,0.06620868485199223,0.0,0.08861316740512848,0.11849373579025269,0.16183429956436157,0.55275559425354
7850,9410,0.13482308534628826,0.0655388544164193,0.0,0.08914400637149812,0.11898526549339296,0.16140887141227722,0.55275559425354
7851,9411,0.13446701569937294,0.06569781217346822,0.0,0.08862856030464172,0.11840888857841492,0.1610952615737915,0.55275559425354
7852,9412,0.13487560051167102,0.0655135803037905,0.0,0.0891885608434677,0.11904355883598328,0.16151179373264313,0.55275559425354
7853,9413,0.13436826271767469,0.06454766824985536,0.0,0.08937767148017883,0.11899065971374513,0.1608160436153412,0.55275559425354
7854,9414,0.13499742308602594,0.06545407090186385,0.0,0.08936144411563873,0.11911651492118835,0.16154564917087555,0.55275559425354
7855,9415,0.1340927182871198,0.06634449733566458,0.0,0.08816047012805939,0.11739516258239746,0.15992610156536102,0.55275559425354
7856,9416,0.13741308654509193,0.06745845598334857,0.0,0.09012410044670105,0.12020671367645265,0.1648106575012207,0.55275559425354
7857,9417,0.13483692143722736,0.06552089546511473,0.0,0.08915095031261445,0.1189890205860138,0.1614355593919754,0.55275559425354
7858,9418,0.1351772737976401,0.06563732128847924,0.0,0.08937309682369234,0.11943492293357849,0.1618851870298386,0.55275559425354
7859,9419,0.13413671405997804,0.06540697785276525,0.0,0.08874310553073883,0.11829730868339539,0.1598634421825409,0.55275559425354
7860,9420,0.1353653974253876,0.06544073752420644,0.0,0.08964143693447113,0.11949768662452698,0.1619141548871994,0.55275559425354
7861,9421,0.13408469797269396,0.06478107028216701,0.0,0.08893251419067383,0.11871251463890076,0.16046297550201416,0.55275559425354
7862,9422,0.13427989890431624,0.06572678838552382,0.0,0.08854064345359802,0.11797800660133362,0.1606689840555191,0.55275559425354
7863,9423,0.1344443552024802,0.06508177536713086,0.0,0.08943347632884978,0.11940610408782959,0.1604950726032257,0.55275559425354
7864,9424,0.1346956106295673,0.06571593551353645,0.0,0.08884142339229584,0.11871251463890076,0.16136373579502106,0.55275559425354
7865,9425,0.13576118555344627,0.06591458205824804,0.0,0.08960036933422089,0.11990281939506531,0.16296552121639252,0.55275559425354
7866,9426,0.13174120969903308,0.06500417250164905,0.0,0.08768412470817566,0.11618286371231076,0.1542683094739914,0.55275559425354
7867,9427,0.1344838818054987,0.0643332967910981,0.0,0.08940738439559938,0.11955994367599487,0.1616206169128418,0.5476659834384918
7868,9428,0.1347532450394181,0.06558319662709143,0.0,0.08895666897296906,0.11892181634902954,0.16136373579502106,0.55275559425354
7869,9429,0.13470563138566516,0.06650756918831117,0.0,0.08823341131210327,0.11841243505477905,0.16153642535209656,0.55275559425354
7870,9430,0.13044685803077044,0.060176013148551866,0.0,0.08750090003013611,0.11611852049827576,0.1564135253429413,0.4317965507507324
7871,9431,0.13317580857749559,0.06532272864522674,0.0,0.08772878348827362,0.11689430475234983,0.1589861810207367,0.55275559425354
7872,9432,0.1342087581640884,0.06518019252952727,0.0,0.08876751363277435,0.11809703707695006,0.16045033931732178,0.55275559425354
7873,9433,0.13402407637619762,0.06570812375372123,0.0,0.08815382421016693,0.1176280677318573,0.16087985038757324,0.55275559425354
7874,9434,0.1332255132690998,0.06509347512796067,0.0,0.08800309896469116,0.11700201034545896,0.1590735912322998,0.55275559425354
7875,9435,0.13590874758579377,0.06555344473762659,0.02575874328613281,0.08968859910964966,0.11993813514709473,0.16357004642486572,0.55275559425354
7876,9436,0.13376548274241312,0.06506471404798005,0.0,0.08851814270019531,0.11794954538345336,0.15987998247146604,0.55275559425354
7877,9437,0.13439504552379822,0.06531050917302883,0.0,0.08904474973678589,0.11855000257492065,0.1603485941886902,0.55275559425354
7878,9438,0.13125431798423592,0.06304943139475291,0.0,0.08776518702507019,0.11637330055236815,0.15640601515769958,0.55275559425354
7879,9439,0.13394323305622835,0.06523298396146114,0.0,0.08866117894649506,0.11790940165519714,0.16002292931079865,0.55275559425354
7880,9440,0.13255869093147662,0.06456112393514056,0.0,0.08783993124961853,0.11691755056381226,0.15809354186058044,0.55275559425354
7881,9441,0.13383630456702275,0.06510998672391115,0.0,0.08850842714309692,0.11796700954437254,0.1600523591041565,0.55275559425354
7882,9442,0.1337059255299708,0.06490344427261302,0.0,0.08860939741134644,0.11789429187774658,0.15962843596935272,0.55275559425354
7883,9443,0.13361235989187553,0.0649143212191863,0.0,0.08851084113121033,0.11775928735733032,0.15952815115451813,0.55275559425354
7884,9444,0.13412111215407965,0.06514726047348322,0.0,0.08881498873233795,0.11824721097946167,0.16026780009269714,0.55275559425354
7885,9445,0.1340003556840533,0.06574767151819111,0.0,0.088279590010643,0.11763757467269897,0.16049078106880188,0.55275559425354
7886,9446,0.13364436878735717,0.06494864055229088,0.0,0.08854064345359802,0.11775758862495421,0.15961159765720367,0.55275559425354
7887,9447,0.13329556817927277,0.06510005054045108,0.0,0.08804887533187866,0.1170511245727539,0.15919673442840576,0.55275559425354
7888,9448,0.13369454853288631,0.06492556162256492,0.0,0.08857639133930206,0.11784851551055908,0.1596640348434448,0.55275559425354
7889,9449,0.13316497138798847,0.06395973487497217,0.0,0.08876365423202515,0.11774170398712155,0.15898770093917847,0.55275559425354
7890,9450,0.1338129969986579,0.0648684085402908,0.0,0.08873791992664337,0.11794987320899963,0.15969192981719973,0.55275559425354
7891,9451,0.13289303826269666,0.06569925453506097,0.0,0.087567999958992,0.11620786786079407,0.15804289281368253,0.55275559425354
7892,9452,0.1359840603739179,0.06679192286858729,0.0,0.08933046460151672,0.11882480978965759,0.16249763965606687,0.55275559425354
7893,9453,0.13365591057632092,0.0649330128783511,0.0,0.08854064345359802,0.1177743077278137,0.15961159765720367,0.55275559425354
7894,9454,0.13398081960567781,0.06504608064436873,0.0,0.08874225616455078,0.11821883916854856,0.1600458025932312,0.55275559425354
7895,9455,0.13297310943716573,0.06480871912728765,0.0,0.08816562592983246,0.11699545383453369,0.15812255442142487,0.55275559425354
7896,9456,0.1341642743780586,0.0648579178873476,0.0,0.08904606103897095,0.11828362941741945,0.16004914045333862,0.55275559425354
7897,9457,0.1328649817352002,0.06416190725536498,0.0,0.0883415937423706,0.11740624904632567,0.15867137908935547,0.55275559425354
7898,9458,0.13310374675355863,0.06512335341702624,0.0,0.08799725770950317,0.11673223972320555,0.15882772207260132,0.55275559425354
7899,9459,0.13343180713706787,0.06447919589712851,0.0,0.08904099464416504,0.11840367317199707,0.15898162126541138,0.55275559425354
7900,9460,0.13351670532830803,0.06511699920322019,0.0,0.08823078870773315,0.1174001693725586,0.1595640778541565,0.55275559425354
7901,9461,0.13452692189028445,0.06531739045052481,0.0,0.08897709846496582,0.11866337060928345,0.16105172038078308,0.55275559425354
7902,9462,0.1306112811701369,0.06437462911239981,0.0,0.08708196878433228,0.11517000198364258,0.15261578559875488,0.55275559425354
7903,9463,0.1332718002954072,0.06373078961471591,0.0,0.08876481652259827,0.11832907795906067,0.15977755188941956,0.5476659834384918
7904,9464,0.1335765254152536,0.06499157607761426,0.0,0.08839012682437897,0.11767768859863281,0.15958982706069946,0.55275559425354
7905,9465,0.13361725850710793,0.06597919820786244,0.0,0.08765740692615509,0.11720949411392212,0.1598661243915558,0.55275559425354
7906,9466,0.12998366417892204,0.05970366181650791,0.0,0.08735746145248413,0.11587733030319215,0.1562773585319519,0.4317965507507324
