,labels,lat,long
164,4,33.16433334350586,-117.24028778076172
165,4,33.25527191162109,-117.4242935180664
166,4,32.85634613037109,-117.25006103515624
167,4,33.08240127563477,-117.1276397705078
168,4,33.13115692138672,-116.97699737548828
169,4,33.126991271972656,-117.10503387451172
170,4,32.83879852294922,-116.86995697021484
171,4,32.608184814453125,-117.05451202392578
172,4,32.808563232421875,-116.71007537841795
173,4,34.03560256958008,-117.5915298461914
174,4,34.03560256958008,-117.5915298461914
175,4,34.03560256958008,-117.5915298461914
176,4,34.179641723632805,-117.77430725097656
177,4,34.165782928466804,-118.39979553222656
178,4,34.18576812744141,-118.38832092285156
179,4,34.199825286865234,-118.4476089477539
180,4,34.136001586914055,-118.88863372802734
181,4,34.23085403442383,-118.36585235595705
182,4,34.29242706298828,-118.6023178100586
183,4,34.198291778564446,-118.60091400146484
184,4,34.198291778564446,-118.60091400146484
185,4,34.198291778564446,-118.60091400146484
186,4,34.136192321777344,-118.26093292236328
187,4,34.194488525390625,-118.13825988769531
188,4,33.87422561645508,-117.99337005615234
189,4,34.01131057739258,-118.46976470947266
190,4,33.97646331787109,-118.45526885986328
191,4,34.10802459716797,-118.45696258544922
192,4,34.137413024902344,-118.20760345458984
193,4,34.070411682128906,-118.35041046142578
194,4,34.099910736083984,-118.32691192626952
195,4,34.06573867797852,-118.43502807617188
196,5,36.13172149658203,-115.16838073730469
197,5,36.1118392944336,-115.211669921875
198,5,36.1118392944336,-115.211669921875
199,5,36.06171798706055,-115.0580596923828
200,5,36.0747184753418,-114.9853057861328
201,9,35.18098831176758,-106.59362030029295
202,9,35.151668548583984,-106.57494354248048
203,9,35.13779830932617,-106.64253997802734
204,6,34.58702850341797,-112.42903900146484
205,6,32.094982147216804,-110.76543426513672
206,6,32.24670791625977,-110.94865417480469
207,6,32.194568634033196,-111.0149917602539
208,6,32.194568634033196,-111.0149917602539
209,6,32.27132797241211,-110.99371337890624
210,6,32.27132797241211,-110.99371337890624
211,6,33.393985748291016,-111.9329071044922
212,6,33.393985748291016,-111.9329071044922
213,6,33.56429672241211,-111.89588165283205
214,6,33.56429672241211,-111.89588165283205
215,6,33.56429672241211,-111.89588165283205
216,6,33.50595474243164,-111.98538970947266
217,7,39.19568252563477,-111.67024993896484
218,7,40.318660736083984,-111.57695770263672
219,7,40.65889358520508,-111.921630859375
220,7,40.65803527832031,-111.88444519042969
221,7,40.70675277709961,-111.85565948486328
222,7,40.88491821289063,-111.93224334716795
223,7,40.60281753540039,-112.0376205444336
224,7,40.287742614746094,-111.72792053222656
225,7,40.41030883789063,-111.87630462646484
226,7,41.026668548583984,-111.9505615234375
227,-1,39.07184982299805,-108.54713439941406
228,8,38.554832458496094,-106.0660400390625
229,8,38.36004257202149,-104.77320098876952
230,8,38.878231048583984,-104.82701873779295
231,8,40.64685440063477,-105.0295181274414
232,8,40.16483688354492,-105.10317993164062
233,8,39.7188720703125,-105.23534393310548
234,8,39.97322082519531,-105.2092742919922
235,8,39.69529342651367,-105.0355987548828
236,8,39.75190734863281,-104.99763488769531
237,8,39.64593505859375,-105.01136779785156
238,8,39.890663146972656,-105.1137237548828
239,23,30.38798713684082,-97.70684814453124
240,23,30.206850051879893,-97.79737854003906
241,23,30.17680931091309,-97.72586059570312
242,23,30.19024658203125,-97.9569091796875
243,23,30.269121170043945,-97.86881256103516
244,23,30.269121170043945,-97.86881256103516
245,23,30.503910064697266,-97.82418060302734
246,23,30.07851409912109,-97.8380126953125
247,-1,26.21581649780273,-98.23959350585938
248,23,29.4239444732666,-98.48641967773438
249,22,29.73481369018555,-95.41609954833984
250,22,29.73481369018555,-95.41609954833984
251,22,29.712099075317386,-95.4809341430664
252,22,29.712099075317386,-95.4809341430664
253,22,29.744081497192386,-95.48797607421876
254,22,29.77154541015625,-95.41107940673828
255,23,31.010372161865234,-97.74151611328124
256,21,33.52057266235352,-97.95612335205078
257,21,32.78110122680664,-97.35458374023438
258,21,32.78493118286133,-97.09991455078124
259,21,33.65206527709961,-96.70026397705078
260,21,32.948917388916016,-96.709716796875
261,21,33.03156280517578,-96.67316436767578
262,21,33.03156280517578,-96.67316436767578
263,24,29.937353134155273,-90.06964874267578
264,24,29.92392921447754,-90.10248565673828
265,18,38.92218780517578,-94.70458984375
266,-1,39.02037048339844,-92.2965316772461
267,18,39.08913803100586,-94.53853607177734
268,18,39.03597259521485,-94.5951919555664
269,18,39.08489608764648,-94.5864715576172
270,18,39.17385482788086,-94.31356048583984
271,11,41.880313873291016,-87.687744140625
272,11,41.81267929077149,-87.65693664550781
273,11,41.97985076904297,-88.08963012695312
274,11,41.87834167480469,-88.34207153320312
275,11,42.1063232421875,-88.06433868408203
276,11,42.07519912719727,-87.82102966308594
277,11,43.99424743652344,-91.6254425048828
278,10,45.10640335083008,-93.49703216552734
279,10,44.953895568847656,-93.16444396972656
280,10,45.41003036499024,-93.3869857788086
281,11,44.322662353515625,-89.13150024414062
282,11,43.03605270385742,-89.38688659667969
283,-1,41.02420043945313,-91.92754364013672
284,12,42.22183609008789,-84.39662170410156
285,12,42.5923957824707,-83.50636291503906
286,12,42.37478637695313,-83.07772064208984
287,12,42.37478637695313,-83.07772064208984
288,12,42.26134872436523,-83.8464584350586
289,14,39.77413940429688,-86.10919952392578
290,14,39.629337310791016,-84.27597045898438
291,14,39.16637802124024,-84.23030853271484
292,12,41.52024841308594,-81.67861938476562
293,14,39.98656463623047,-83.04319763183594
294,14,39.88011169433594,-83.42857360839844
295,14,40.09746170043945,-83.15020751953125
296,17,35.12040328979492,-85.40782928466797
297,17,36.0519905090332,-86.63285827636719
298,19,28.29875373840332,-81.34347534179688
299,19,28.087705612182607,-82.7611312866211
300,19,28.391420364379893,-82.66278076171875
301,19,28.24055480957031,-82.74435424804688
302,19,27.400991439819336,-82.52794647216797
303,19,26.625036239624023,-82.0235824584961
304,19,26.73860740661621,-81.84477996826172
305,19,28.035978317260746,-81.8996353149414
306,19,27.901124954223643,-82.68223571777344
307,19,27.66267967224121,-82.72240447998047
308,19,28.00982666015625,-82.54779052734375
309,19,27.93537139892578,-82.37869262695312
310,20,26.343902587890625,-80.08273315429688
311,20,26.71455955505371,-80.09581756591797
312,20,26.7159366607666,-80.07040405273438
313,20,26.29816627502441,-80.18209838867188
314,20,25.48514747619629,-80.51087951660156
315,19,28.48806953430176,-81.40721130371094
316,19,28.45370483398437,-81.47237396240234
317,19,28.62409210205078,-81.43085479736328
318,19,29.00337219238281,-81.36858367919922
319,19,28.662487030029297,-81.41160583496094
320,19,28.883729934692386,-81.32528686523438
321,19,28.665624618530273,-81.37035369873047
322,19,29.648969650268555,-82.32494354248047
323,19,29.23558807373047,-81.06397247314453
324,17,33.849517822265625,-84.36396789550781
325,17,33.75326919555664,-84.38993835449219
326,17,33.85409545898437,-84.21615600585938
327,17,34.079086303710945,-84.30520629882812
328,16,34.88682174682617,-82.15514373779297
329,16,34.89799118041992,-82.25801086425781
330,16,33.66243362426758,-79.03271484375
331,16,33.66243362426758,-79.03271484375
332,16,32.856250762939446,-79.98199462890625
333,16,32.856250762939446,-79.98199462890625
334,16,33.98248672485352,-81.02810668945312
335,16,35.594539642333984,-82.55797576904297
336,16,35.741241455078125,-82.51554870605469
337,16,35.51742172241211,-82.37804412841797
338,16,35.16874313354492,-80.90836334228516
339,16,35.565696716308594,-80.8983383178711
340,16,35.57540512084961,-80.77491760253906
341,16,35.06604385375977,-80.50908660888672
342,16,35.48064422607422,-80.7926025390625
343,16,35.65729522705078,-77.37918853759766
344,16,35.866512298583984,-78.54131317138672
345,16,35.822914123535156,-78.56206512451172
346,16,35.66463851928711,-78.65249633789062
347,16,35.85787582397461,-78.8276596069336
348,16,35.90619659423828,-79.15485382080078
349,16,35.801979064941406,-78.80257415771484
350,16,36.06914520263672,-79.7651596069336
351,16,36.089805603027344,-80.45668029785156
352,15,37.14781188964844,-76.54303741455078
353,15,36.76228713989258,-76.2116470336914
354,15,37.53976821899414,-77.43553161621094
355,15,38.4075927734375,-78.29529571533203
356,15,38.86502456665039,-77.19712829589844
357,15,39.62714385986328,-75.85989379882812
358,15,39.35488510131836,-77.37590026855469
359,15,39.4791374206543,-77.44298553466797
360,15,39.4791374206543,-77.44298553466797
361,15,39.272857666015625,-76.74774169921875
362,15,39.09030532836914,-76.62126159667969
363,15,39.09030532836914,-76.62126159667969
364,15,39.204097747802734,-76.74935913085938
365,15,39.17311477661133,-76.84202575683594
366,15,39.17311477661133,-76.84202575683594
367,15,39.255836486816406,-76.8014907836914
368,15,39.43662643432617,-76.28975677490234
369,15,38.898887634277344,-77.05545806884766
370,15,38.9525146484375,-77.02298736572266
371,15,38.91914367675781,-77.03738403320312
372,15,39.75778579711914,-75.5009536743164
373,15,39.61819839477539,-75.72972106933594
374,15,40.42517471313477,-75.99267578125
375,15,39.977745056152344,-75.1458969116211
376,15,40.20587539672852,-74.81782531738281
377,15,40.14081573486328,-74.85404205322266
378,15,40.18044662475586,-74.9124526977539
379,15,41.2304916381836,-75.75743865966797
380,15,40.82963943481445,-75.69837188720703
381,15,40.59158325195313,-75.30435180664062
382,15,40.0742416381836,-76.31491088867188
383,15,40.04193115234375,-76.0971450805664
384,13,40.27632141113281,-80.17166137695312
385,13,40.43809127807617,-80.09909057617188
386,15,42.13163375854492,-76.8718490600586
387,15,42.43216323852539,-76.49703979492188
388,15,42.98669815063477,-77.43435668945312
389,15,43.233970642089844,-77.31462860107422
390,15,43.32758331298828,-77.93230438232422
391,15,42.98448181152344,-78.72276306152344
392,15,42.81937026977539,-78.8309555053711
393,15,42.81937026977539,-78.8309555053711
394,15,42.30180740356445,-75.4797592163086
395,15,43.452003479003906,-75.3554458618164
396,15,43.15308380126953,-76.21240234375
397,15,43.10195541381836,-76.03791809082031
398,15,43.08161544799805,-75.76602172851562
399,15,43.3409538269043,-73.6859130859375
400,15,43.3409538269043,-73.6859130859375
401,15,41.92488479614258,-73.86366271972656
402,15,41.92488479614258,-73.86366271972656
403,15,41.5395736694336,-74.05722045898438
404,15,41.65792465209961,-74.10150146484375
405,15,41.92272186279297,-74.20281219482422
406,15,42.71878433227539,-73.82923889160156
407,15,42.71878433227539,-73.82923889160156
408,15,42.672767639160156,-73.63357543945312
409,15,42.62783432006836,-73.71784210205078
410,15,42.3447265625,-73.56712341308594
411,15,40.85292434692383,-73.21125793457031
412,15,40.81295776367188,-73.11448669433594
413,15,40.91360473632813,-73.04638671875
414,15,40.9392204284668,-73.01866912841797
415,15,40.68901062011719,-73.37332916259766
416,15,40.80676651000977,-73.17092895507812
417,15,40.72253799438477,-73.25218200683594
418,15,40.6053581237793,-73.6490478515625
419,15,40.74755859375,-73.9389419555664
420,15,40.74755859375,-73.9389419555664
421,15,41.09009552001953,-73.84101104736328
422,15,40.90544891357422,-73.83525085449219
423,15,40.81061935424805,-73.88447570800781
424,15,40.88067626953125,-73.90653991699219
425,15,40.755332946777344,-73.9931411743164
426,15,40.74522018432617,-73.9782943725586
427,15,40.74522018432617,-73.9782943725586
428,15,40.46641159057617,-74.27862548828125
429,15,40.46641159057617,-74.27862548828125
430,15,40.39278793334961,-74.33039855957031
431,15,40.38822555541992,-74.54952239990234
432,15,40.62279510498047,-74.88632202148438
433,15,40.0085334777832,-74.22177124023438
434,15,39.86566925048828,-74.25886535644531
435,15,40.07706832885742,-74.1985092163086
436,15,40.37002182006836,-74.91016387939453
437,15,39.34156036376953,-74.48086547851562
438,15,39.38839340209961,-74.6207275390625
439,15,39.48287582397461,-74.45214080810547
440,15,39.97189331054688,-75.05787658691406
441,15,39.97189331054688,-75.05787658691406
442,15,39.97189331054688,-75.05787658691406
443,15,39.71609497070313,-75.21926879882812
444,15,39.931976318359375,-75.02755737304688
445,15,40.76017379760742,-74.41918182373047
446,15,40.91719055175781,-74.55474090576172
447,15,40.39630126953125,-74.11527252197266
448,15,40.1495361328125,-74.20398712158203
449,15,40.225791931152344,-74.28578186035156
450,15,40.28235244750977,-74.34656524658203
451,15,40.168907165527344,-74.07322692871094
452,15,40.3619384765625,-74.03877258300781
453,15,41.03102111816406,-74.2405014038086
454,15,40.88250732421875,-74.30459594726562
455,15,41.13823318481445,-73.40152740478516
456,15,41.37428283691406,-73.45761108398438
457,15,41.36977767944336,-73.3895034790039
458,15,41.17161560058594,-73.13215637207031
459,15,41.267860412597656,-73.21369171142578
460,15,41.20922088623047,-73.16465759277344
461,15,41.458656311035156,-72.80451965332031
462,15,41.61417007446289,-72.86992645263672
463,15,41.21892166137695,-73.05245208740234
464,15,41.21892166137695,-73.05245208740234
465,15,41.28509521484375,-72.79351806640625
466,15,41.470970153808594,-71.87252807617188
467,15,41.97347640991211,-72.0141372680664
468,15,41.76342010498047,-72.72721099853516
469,15,41.68157958984375,-72.94075012207031
470,15,41.84492874145508,-72.74095153808594
471,15,43.7731819152832,-72.9058609008789
472,15,44.42916488647461,-73.0963134765625
473,15,44.921329498291016,-73.12539672851562
474,15,42.958717346191406,-73.26075744628906
475,-1,44.35190963745117,-69.74761199951172
476,15,43.31171798706055,-71.6653823852539
477,15,43.31171798706055,-71.6653823852539
478,15,41.7673454284668,-71.46550750732422
479,15,41.906288146972656,-71.52381134033203
480,15,41.82119369506836,-71.45337677001953
481,15,41.7476692199707,-71.40612030029297
482,15,41.70384979248047,-71.45556640625
483,15,41.87056350708008,-71.38867950439453
484,15,41.87056350708008,-71.38867950439453
485,15,41.64291763305664,-71.4857177734375
486,15,41.75816345214844,-71.21417999267578
487,15,41.83979797363281,-71.31804656982422
488,15,41.83979797363281,-71.31804656982422
489,15,41.66099548339844,-70.94013977050781
490,15,41.66099548339844,-70.94013977050781
491,15,41.76010513305664,-70.97276306152344
492,15,41.62798309326172,-70.39201354980469
493,15,41.62405395507813,-70.43939971923828
494,15,41.45864486694336,-70.61251831054688
495,15,41.787208557128906,-70.52671813964844
496,15,42.4156379699707,-71.17566680908203
497,15,42.4570541381836,-71.21546173095703
498,15,42.0216178894043,-71.02671813964844
499,15,42.06780242919922,-70.80570983886719
500,15,42.122955322265625,-70.85630798339844
501,15,42.2061882019043,-71.0023193359375
502,15,42.42937850952149,-71.05870819091797
503,15,42.39215850830078,-71.13399505615234
504,15,42.35057830810547,-71.07640075683594
505,15,42.0766830444336,-71.4744873046875
506,15,42.57066345214844,-70.86758422851562
507,15,42.75132751464844,-71.09442138671875
508,15,42.75132751464844,-71.09442138671875
509,15,42.59078979492188,-71.35517883300781
510,15,42.64804458618164,-71.16175079345703
511,15,42.64804458618164,-71.16175079345703
512,15,42.50322723388672,-71.20171356201172
513,15,42.48870468139648,-71.15438079833984
514,15,42.48870468139648,-71.15438079833984
515,15,42.48870468139648,-71.15438079833984
516,15,42.38336563110352,-71.42106628417969
517,15,42.15869140625,-71.52141571044922
518,15,42.38907241821289,-71.54586029052734
519,15,42.46290969848633,-71.36449432373047
520,15,42.257755279541016,-71.47352600097656
521,15,42.26197814941406,-71.80146026611328
522,15,42.25348663330078,-71.76792907714844
523,15,42.26842498779297,-71.61331176757812
524,15,42.19224548339844,-71.77764892578125
525,15,42.51996612548828,-71.76332092285156
526,15,42.56466293334961,-71.56729888916016
527,15,42.67161560058594,-73.24697875976562
528,15,42.37992477416992,-72.60404205322266
529,15,42.36403274536133,-72.45875549316406
