,index,text_d_mkt_mean,text_d_mkt_std,text_d_mkt_min,text_d_mkt_p25,text_d_mkt_p50,text_d_mkt_p75,text_d_mkt_max
60,64,0.12828343756058636,0.055738110748388886,0.02635180950164795,0.081745445728302,0.12453663349151613,0.17024105787277222,0.34466737508773804
61,65,0.1375264188822578,0.06655804746957916,0.02635180950164795,0.08372890949249268,0.12833094596862793,0.1789448857307434,0.3794726729393005
62,66,0.13721296940094385,0.06607227412273206,0.02635180950164795,0.0829138308763504,0.12788864970207214,0.17923276126384735,0.3794726729393005
63,67,0.14412123572592642,0.08354454018185556,0.02635180950164795,0.08088240027427672,0.12770289182662964,0.18365263938903809,0.5266904234886169
64,68,0.14085342974032997,0.08259597815989722,0.02635180950164795,0.07942214608192444,0.12307512760162355,0.1795494258403778,0.5266904234886169
65,69,0.13371182636352583,0.08118924536486864,0.02635180950164795,0.07506056129932404,0.11038997769355774,0.17414352297782895,0.5266904234886169
66,70,0.13026701957578696,0.0801624862498661,0.02635180950164795,0.07277512550354004,0.10518407821655273,0.17157801985740662,0.5266904234886169
67,71,0.12814103588359954,0.07371061411247512,0.025228142738342285,0.07371771335601808,0.1095566749572754,0.16919469833374023,0.5266904234886169
68,72,0.12690519002104358,0.07025037925263208,0.025228142738342285,0.0748702883720398,0.1100711226463318,0.16692960262298584,0.5266904234886169
69,73,0.12878578838049892,0.0713863575457647,0.025228142738342285,0.07525326311588287,0.11260950565338138,0.16730618476867676,0.5266904234886169
70,74,0.12828835150153187,0.07110655200385692,0.024846017360687256,0.07478111982345581,0.1121600866317749,0.16758041083812714,0.5266904234886169
71,75,0.13331848489971973,0.07159092853349694,0.005970478057861328,0.07947784662246704,0.1201632022857666,0.16966402530670166,0.5266904234886169
72,76,0.1349939158558552,0.07210251256472555,0.005970478057861328,0.08061587810516357,0.12054336071014406,0.17302614450454712,0.5266904234886169
73,77,0.1334279920414149,0.06886572162653912,0.005970478057861328,0.08391126990318297,0.11876267194747925,0.1670166552066803,0.5266904234886169
74,78,0.13384787268272821,0.06881209607114377,0.005970478057861328,0.0855877697467804,0.11790263652801515,0.1655248999595642,0.5266904234886169
75,79,0.1339654608766849,0.06770090673867642,0.005970478057861328,0.08674657344818115,0.11945009231567386,0.16449344158172607,0.5266904234886169
76,80,0.13274767665277895,0.06726606056473985,0.005970478057861328,0.08584895730018617,0.11802375316619873,0.16267439723014832,0.5266904234886169
77,81,0.1312292268491715,0.06632961090026304,0.005970478057861328,0.08489227294921875,0.11608350276947021,0.16055142879486084,0.5266904234886169
78,82,0.13539736910672548,0.07983401403610724,0.005970478057861328,0.08431339263916016,0.11565852165222168,0.16112390160560608,0.6841499209403992
79,83,0.13468912124087165,0.07549188755608727,0.005970478057861328,0.08640362322330475,0.116789311170578,0.1594473272562027,0.6841499209403992
80,84,0.13190141213712733,0.07361948209240769,-1.1920928955078125e-07,0.08460766077041626,0.114490807056427,0.1552956998348236,0.6841499209403992
81,85,0.13224251198039275,0.07201638619067964,-1.1920928955078125e-07,0.08605256676673889,0.11576962471008301,0.15602245926856995,0.6841499209403992
82,86,0.13491748029490194,0.07469245969556264,-1.1920928955078125e-07,0.08670172095298767,0.11688697338104248,0.1585475504398346,0.7564847022294998
83,87,0.13331846931538024,0.07327568565361137,-1.1920928955078125e-07,0.08561724424362183,0.11576038599014282,0.15757662057876587,0.7564847022294998
84,88,0.13250973346045197,0.07201547334225798,-1.1920928955078125e-07,0.08597761392593384,0.11521440744400024,0.15567606687545776,0.7564847022294998
85,89,0.13224999469473314,0.0712192404441091,-1.1920928955078125e-07,0.08630436658859253,0.11529505252838135,0.15532147884368894,0.7564847022294998
86,90,0.13260272774483264,0.07091530482333046,-1.1920928955078125e-07,0.08649861812591553,0.11559200286865234,0.15648776292800906,0.7564847022294998
87,91,0.13435332881534423,0.0704871528126019,-1.1920928955078125e-07,0.08763134479522705,0.11782968044281004,0.16039466857910156,0.7564847022294998
88,92,0.13511746828208251,0.07151902606648892,-1.1920928955078125e-07,0.08687520027160645,0.11757546663284305,0.16285330057144165,0.7564847022294998
89,93,0.13287448600021973,0.06980238436189805,-1.1920928955078125e-07,0.08608826994895935,0.11586761474609375,0.1591668725013733,0.7564847022294998
90,94,0.13213654435187705,0.0694413200100762,-1.1920928955078125e-07,0.0857086181640625,0.11520391702651978,0.1580360233783722,0.7564847022294998
91,95,0.176624995470047,0.11779189534042964,0.06647235155105591,0.07750456035137177,0.1106255054473877,0.29743705689907074,0.3480300307273865
92,96,0.13425842920939127,0.07048855630135649,0.0623544454574585,0.09277915954589844,0.10984957218170166,0.13934731483459473,0.3480300307273865
93,97,0.13101079577908797,0.06795934130964427,0.05813634395599365,0.09346406161785126,0.10959571599960327,0.13872309029102328,0.3480300307273865
94,98,0.13036448114058552,0.06657191122808334,0.05813634395599365,0.0936923623085022,0.10957479476928712,0.13894379138946533,0.3480300307273865
95,99,0.13463542545050905,0.0666868487665519,0.05813634395599365,0.09514439105987549,0.11320596933364868,0.1468002200126648,0.3742700219154358
96,100,0.1321538862429167,0.06538132917043372,0.05813634395599365,0.09381972253322601,0.1119508445262909,0.14381000399589539,0.3742700219154358
97,101,0.14350222122101558,0.07217305304534363,0.05813634395599365,0.0952143669128418,0.11577194929122925,0.1621980518102646,0.3742700219154358
98,103,0.12726116180419922,,0.12726116180419922,0.12726116180419922,0.12726116180419922,0.12726116180419922,0.12726116180419922
99,104,0.1754899819691976,0.03388591411712224,0.12726116180419922,0.1631348729133606,0.16755834221839905,0.1967664510011673,0.2223991751670837
100,105,0.1775909185409546,0.027921379347177498,0.12726116180419922,0.1631348729133606,0.16803845763206482,0.20001120865345,0.2223991751670837
101,106,0.18410672744115195,0.03298179058241359,0.12726116180419922,0.1637176275253296,0.1773279905319214,0.20393189787864685,0.23639339208602905
102,107,0.1726990214415959,0.03666449822994604,0.09161806106567384,0.14083775877952576,0.1692962348461151,0.2024964839220047,0.23639339208602905
103,108,0.16652179426617092,0.03636824405567324,0.09161806106567384,0.13595399260520935,0.16536325216293335,0.1946580111980438,0.23639339208602905
104,109,0.163372079892592,0.0358172931606909,0.09161806106567384,0.13560158014297485,0.16338878870010376,0.18733522295951843,0.23639339208602905
105,110,0.15634562662153534,0.03840527414650939,0.06318312883377075,0.1292676329612732,0.15800034999847412,0.18127219378948212,0.23639339208602905
106,111,0.15725651536232385,0.03922234182609301,0.06318312883377075,0.12942077219486237,0.15780937671661377,0.18175828456878665,0.25697022676467896
107,112,0.1555192653949444,0.03979977699244118,0.06318312883377075,0.12852373719215393,0.15731900930404666,0.18160617351531985,0.25697022676467896
108,113,0.1553444368498666,0.03920330219518504,0.06318312883377075,0.12866824865341187,0.15731900930404666,0.18130195140838626,0.25697022676467896
109,114,0.17150285733186227,0.0864609004701041,0.0,0.1100037693977356,0.14722943305969238,0.21285542845726013,0.5901832282543182
110,115,0.10173132022221883,0.02779422392304686,0.07247191667556763,0.08870607614517212,0.1049402356147766,0.11636102199554443,0.12778180837631226
111,116,0.09356765945752461,0.028950678147219647,0.04822593927383423,0.07803051173686981,0.09982326626777649,0.11119487881660464,0.12778180837631226
112,117,0.1724840239249636,0.08367141073381693,0.0,0.11341601610183716,0.14983749389648438,0.21447396278381348,0.5901832282543182
113,118,0.17119110045225724,0.08309108418185747,0.0,0.11199185252189636,0.1491064727306366,0.2131595909595489,0.5901832282543182
114,119,0.17038918431269676,0.08303381283138851,0.0,0.11118105053901674,0.1480558216571808,0.21215127408504492,0.5901832282543182
115,120,0.1733610047572122,0.08720283190984025,0.0,0.11106497049331664,0.14883196353912356,0.21608507633209229,0.5901832282543182
116,121,0.17153493257545066,0.08683920497450219,0.0,0.10939830541610718,0.14702260494232178,0.2132088541984558,0.5901832282543182
117,122,0.09853541851043701,0.021053088427979375,0.07710570096969603,0.08412450551986694,0.0917184054851532,0.11162525415420531,0.13081592321395874
118,123,0.12280486226081848,0.03698059154682909,0.07710570096969603,0.09017996490001678,0.12402558326721191,0.14574527740478516,0.1864757537841797
119,124,0.13218229157584055,0.03503993721459213,0.07710570096969603,0.11143368482589723,0.13081592321395874,0.15216666460037231,0.19120854139328008
