,market,year_month_count,installer_id,text_d_mkt_mean,text_d_mkt_std,text_d_mkt_min,text_d_mkt_p25,text_d_mkt_p50,text_d_mkt_p75,text_d_mkt_max,text_d_self_mean,text_d_self_std,text_d_self_min,text_d_self_p25,text_d_self_p50,text_d_self_p75,text_d_self_max,text_d_others_mean,text_d_others_std,text_d_others_min,text_d_others_p25,text_d_others_p50,text_d_others_p75,text_d_others_max
13,0.0,46.0,21641,0.14378071361117892,0.060078411411601196,0.05553716421127319,0.09281814098358154,0.1291075348854065,0.1975422501564026,0.2850402593612671,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968,0.2325438857078552,,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552
14,0.0,46.0,21283,0.14378071361117892,0.060078411411601196,0.05553716421127319,0.09281814098358154,0.1291075348854065,0.1975422501564026,0.2850402593612671,0.2325438857078552,,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
15,0.0,47.0,21641,0.14378071361117892,0.060078411411601196,0.05553716421127319,0.09281814098358154,0.1291075348854065,0.1975422501564026,0.2850402593612671,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968,0.2325438857078552,,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552
16,0.0,47.0,21283,0.14378071361117892,0.060078411411601196,0.05553716421127319,0.09281814098358154,0.1291075348854065,0.1975422501564026,0.2850402593612671,0.2325438857078552,,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
17,0.0,48.0,21641,0.14378071361117892,0.060078411411601196,0.05553716421127319,0.09281814098358154,0.1291075348854065,0.1975422501564026,0.2850402593612671,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968,0.2325438857078552,,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552
18,0.0,48.0,21283,0.14378071361117892,0.060078411411601196,0.05553716421127319,0.09281814098358154,0.1291075348854065,0.1975422501564026,0.2850402593612671,0.2325438857078552,,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
19,0.0,49.0,21641,0.14378071361117892,0.060078411411601196,0.05553716421127319,0.09281814098358154,0.1291075348854065,0.1975422501564026,0.2850402593612671,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968,0.2325438857078552,,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552
20,0.0,49.0,21283,0.14378071361117892,0.060078411411601196,0.05553716421127319,0.09281814098358154,0.1291075348854065,0.1975422501564026,0.2850402593612671,0.2325438857078552,,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.2325438857078552,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
21,0.0,50.0,21641,0.14103564132343638,0.05769863434222699,0.05553716421127319,0.09315896034240723,0.12502747774124146,0.19521558284759521,0.2850402593612671,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968,0.18812072277069092,0.05613709530702787,0.12502747774124146,0.16590914130210876,0.20679080486297607,0.21966734528541565,0.2325438857078552
22,0.0,50.0,21283,0.14103564132343638,0.05769863434222699,0.05553716421127319,0.09315896034240723,0.12502747774124146,0.19521558284759521,0.2850402593612671,0.18812072277069092,0.05613709530702787,0.12502747774124146,0.16590914130210876,0.20679080486297607,0.21966734528541565,0.2325438857078552,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
23,0.0,51.0,21641,0.14103564132343638,0.05769863434222699,0.05553716421127319,0.09315896034240723,0.12502747774124146,0.19521558284759521,0.2850402593612671,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968,0.18812072277069092,0.05613709530702787,0.12502747774124146,0.16590914130210876,0.20679080486297607,0.21966734528541565,0.2325438857078552
24,0.0,51.0,21283,0.14103564132343638,0.05769863434222699,0.05553716421127319,0.09315896034240723,0.12502747774124146,0.19521558284759521,0.2850402593612671,0.18812072277069092,0.05613709530702787,0.12502747774124146,0.16590914130210876,0.20679080486297607,0.21966734528541565,0.2325438857078552,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
25,0.0,52.0,21641,0.14103564132343638,0.05769863434222699,0.05553716421127319,0.09315896034240723,0.12502747774124146,0.19521558284759521,0.2850402593612671,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968,0.18812072277069092,0.05613709530702787,0.12502747774124146,0.16590914130210876,0.20679080486297607,0.21966734528541565,0.2325438857078552
26,0.0,52.0,21283,0.14103564132343638,0.05769863434222699,0.05553716421127319,0.09315896034240723,0.12502747774124146,0.19521558284759521,0.2850402593612671,0.18812072277069092,0.05613709530702787,0.12502747774124146,0.16590914130210876,0.20679080486297607,0.21966734528541565,0.2325438857078552,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
27,0.0,53.0,21641,0.14103564132343638,0.05769863434222699,0.05553716421127319,0.09315896034240723,0.12502747774124146,0.19521558284759521,0.2850402593612671,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968,0.18812072277069092,0.05613709530702787,0.12502747774124146,0.16590914130210876,0.20679080486297607,0.21966734528541565,0.2325438857078552
28,0.0,53.0,21283,0.14103564132343638,0.05769863434222699,0.05553716421127319,0.09315896034240723,0.12502747774124146,0.19521558284759521,0.2850402593612671,0.18812072277069092,0.05613709530702787,0.12502747774124146,0.16590914130210876,0.20679080486297607,0.21966734528541565,0.2325438857078552,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
29,0.0,54.0,21641,0.14103564132343638,0.05769863434222699,0.05553716421127319,0.09315896034240723,0.12502747774124146,0.19521558284759521,0.2850402593612671,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968,0.18812072277069092,0.05613709530702787,0.12502747774124146,0.16590914130210876,0.20679080486297607,0.21966734528541565,0.2325438857078552
30,0.0,54.0,21283,0.14103564132343638,0.05769863434222699,0.05553716421127319,0.09315896034240723,0.12502747774124146,0.19521558284759521,0.2850402593612671,0.18812072277069092,0.05613709530702787,0.12502747774124146,0.16590914130210876,0.20679080486297607,0.21966734528541565,0.2325438857078552,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
31,0.0,55.0,21641,0.14103564132343638,0.05769863434222699,0.05553716421127319,0.09315896034240723,0.12502747774124146,0.19521558284759521,0.2850402593612671,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968,0.18812072277069092,0.05613709530702787,0.12502747774124146,0.16590914130210876,0.20679080486297607,0.21966734528541565,0.2325438857078552
32,0.0,55.0,21283,0.14103564132343638,0.05769863434222699,0.05553716421127319,0.09315896034240723,0.12502747774124146,0.19521558284759521,0.2850402593612671,0.18812072277069092,0.05613709530702787,0.12502747774124146,0.16590914130210876,0.20679080486297607,0.21966734528541565,0.2325438857078552,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
33,0.0,56.0,21641,0.14103564132343638,0.05769863434222699,0.05553716421127319,0.09315896034240723,0.12502747774124146,0.19521558284759521,0.2850402593612671,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968,0.18812072277069092,0.05613709530702787,0.12502747774124146,0.16590914130210876,0.20679080486297607,0.21966734528541565,0.2325438857078552
34,0.0,56.0,21283,0.14103564132343638,0.05769863434222699,0.05553716421127319,0.09315896034240723,0.12502747774124146,0.19521558284759521,0.2850402593612671,0.18812072277069092,0.05613709530702787,0.12502747774124146,0.16590914130210876,0.20679080486297607,0.21966734528541565,0.2325438857078552,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
35,0.0,57.0,21641,0.14103564132343638,0.05769863434222699,0.05553716421127319,0.09315896034240723,0.12502747774124146,0.19521558284759521,0.2850402593612671,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968,0.18812072277069092,0.05613709530702787,0.12502747774124146,0.16590914130210876,0.20679080486297607,0.21966734528541565,0.2325438857078552
36,0.0,57.0,21283,0.14103564132343638,0.05769863434222699,0.05553716421127319,0.09315896034240723,0.12502747774124146,0.19521558284759521,0.2850402593612671,0.18812072277069092,0.05613709530702787,0.12502747774124146,0.16590914130210876,0.20679080486297607,0.21966734528541565,0.2325438857078552,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
37,0.0,58.0,21641,0.14103564132343638,0.05769863434222699,0.05553716421127319,0.09315896034240723,0.12502747774124146,0.19521558284759521,0.2850402593612671,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968,0.18812072277069092,0.05613709530702787,0.12502747774124146,0.16590914130210876,0.20679080486297607,0.21966734528541565,0.2325438857078552
38,0.0,58.0,21283,0.14103564132343638,0.05769863434222699,0.05553716421127319,0.09315896034240723,0.12502747774124146,0.19521558284759521,0.2850402593612671,0.18812072277069092,0.05613709530702787,0.12502747774124146,0.16590914130210876,0.20679080486297607,0.21966734528541565,0.2325438857078552,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
39,0.0,59.0,21641,0.13587828838463986,0.056900588277710655,0.05553716421127319,0.09275484085083009,0.1167658567428589,0.18669354915618896,0.2850402593612671,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968,0.16372057795524597,0.062318916592810816,0.09876030683517456,0.10634768009185791,0.16590914130210876,0.21600763499736786,0.2325438857078552
40,0.0,59.0,21283,0.13587828838463986,0.056900588277710655,0.05553716421127319,0.09275484085083009,0.1167658567428589,0.18669354915618896,0.2850402593612671,0.16372057795524597,0.062318916592810816,0.09876030683517456,0.10634768009185791,0.16590914130210876,0.21600763499736786,0.2325438857078552,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
41,0.0,60.0,21641,0.13587828838463986,0.056900588277710655,0.05553716421127319,0.09275484085083009,0.1167658567428589,0.18669354915618896,0.2850402593612671,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968,0.16372057795524597,0.062318916592810816,0.09876030683517456,0.10634768009185791,0.16590914130210876,0.21600763499736786,0.2325438857078552
42,0.0,60.0,21283,0.13587828838463986,0.056900588277710655,0.05553716421127319,0.09275484085083009,0.1167658567428589,0.18669354915618896,0.2850402593612671,0.16372057795524597,0.062318916592810816,0.09876030683517456,0.10634768009185791,0.16590914130210876,0.21600763499736786,0.2325438857078552,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
43,0.0,61.0,21641,0.13587828838463986,0.056900588277710655,0.05553716421127319,0.09275484085083009,0.1167658567428589,0.18669354915618896,0.2850402593612671,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968,0.16372057795524597,0.062318916592810816,0.09876030683517456,0.10634768009185791,0.16590914130210876,0.21600763499736786,0.2325438857078552
44,0.0,61.0,21283,0.13587828838463986,0.056900588277710655,0.05553716421127319,0.09275484085083009,0.1167658567428589,0.18669354915618896,0.2850402593612671,0.16372057795524597,0.062318916592810816,0.09876030683517456,0.10634768009185791,0.16590914130210876,0.21600763499736786,0.2325438857078552,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
45,0.0,62.0,21641,0.13587828838463986,0.056900588277710655,0.05553716421127319,0.09275484085083009,0.1167658567428589,0.18669354915618896,0.2850402593612671,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968,0.16372057795524597,0.062318916592810816,0.09876030683517456,0.10634768009185791,0.16590914130210876,0.21600763499736786,0.2325438857078552
46,0.0,62.0,21283,0.13587828838463986,0.056900588277710655,0.05553716421127319,0.09275484085083009,0.1167658567428589,0.18669354915618896,0.2850402593612671,0.16372057795524597,0.062318916592810816,0.09876030683517456,0.10634768009185791,0.16590914130210876,0.21600763499736786,0.2325438857078552,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
47,0.0,63.0,21641,0.13587828838463986,0.056900588277710655,0.05553716421127319,0.09275484085083009,0.1167658567428589,0.18669354915618896,0.2850402593612671,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968,0.16372057795524597,0.062318916592810816,0.09876030683517456,0.10634768009185791,0.16590914130210876,0.21600763499736786,0.2325438857078552
48,0.0,63.0,21283,0.13587828838463986,0.056900588277710655,0.05553716421127319,0.09275484085083009,0.1167658567428589,0.18669354915618896,0.2850402593612671,0.16372057795524597,0.062318916592810816,0.09876030683517456,0.10634768009185791,0.16590914130210876,0.21600763499736786,0.2325438857078552,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
49,0.0,64.0,21641,0.13587828838463986,0.056900588277710655,0.05553716421127319,0.09275484085083009,0.1167658567428589,0.18669354915618896,0.2850402593612671,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968,0.16372057795524597,0.062318916592810816,0.09876030683517456,0.10634768009185791,0.16590914130210876,0.21600763499736786,0.2325438857078552
50,0.0,64.0,21283,0.13587828838463986,0.056900588277710655,0.05553716421127319,0.09275484085083009,0.1167658567428589,0.18669354915618896,0.2850402593612671,0.16372057795524597,0.062318916592810816,0.09876030683517456,0.10634768009185791,0.16590914130210876,0.21600763499736786,0.2325438857078552,0.12496035652501243,0.045977102856374595,0.05553716421127319,0.09135176241397858,0.11188486218452454,0.1494828760623932,0.21183454990386968
51,1.0,7.0,20343,,,,,,,,,,,,,,,,,,,,,
52,1.0,8.0,20343,,,,,,,,,,,,,,,,,,,,,
53,1.0,9.0,20343,,,,,,,,,,,,,,,,,,,,,
54,1.0,10.0,20343,,,,,,,,,,,,,,,,,,,,,
55,1.0,11.0,20343,,,,,,,,,,,,,,,,,,,,,
56,1.0,12.0,20343,,,,,,,,,,,,,,,,,,,,,
57,1.0,13.0,20343,,,,,,,,,,,,,,,,,,,,,
58,1.0,14.0,20343,,,,,,,,,,,,,,,,,,,,,
59,1.0,15.0,20538,,,,,,,,,,,,,,,,,,,,,
60,1.0,15.0,20343,,,,,,,,,,,,,,,,,,,,,
61,1.0,16.0,20538,,,,,,,,,,,,,,,,,,,,,
62,1.0,16.0,20343,,,,,,,,,,,,,,,,,,,,,
63,1.0,17.0,20538,,,,,,,,,,,,,,,,,,,,,
64,1.0,17.0,20343,,,,,,,,,,,,,,,,,,,,,
65,1.0,18.0,20128,,,,,,,,,,,,,,,,,,,,,
66,1.0,18.0,20538,,,,,,,,,,,,,,,,,,,,,
67,1.0,18.0,20343,,,,,,,,,,,,,,,,,,,,,
68,1.0,19.0,20128,,,,,,,,,,,,,,,,,,,,,
69,1.0,19.0,20538,,,,,,,,,,,,,,,,,,,,,
70,1.0,19.0,20343,,,,,,,,,,,,,,,,,,,,,
71,1.0,20.0,20128,,,,,,,,,,,,,,,,,,,,,
72,1.0,20.0,20538,,,,,,,,,,,,,,,,,,,,,
73,1.0,20.0,20343,,,,,,,,,,,,,,,,,,,,,
74,1.0,20.0,1911,,,,,,,,,,,,,,,,,,,,,
75,1.0,21.0,20128,,,,,,,,,,,,,,,,,,,,,
76,1.0,21.0,20538,,,,,,,,,,,,,,,,,,,,,
77,1.0,21.0,20343,,,,,,,,,,,,,,,,,,,,,
78,1.0,21.0,1911,,,,,,,,,,,,,,,,,,,,,
79,1.0,22.0,20128,,,,,,,,,,,,,,,,,,,,,
80,1.0,22.0,1911,,,,,,,,,,,,,,,,,,,,,
81,1.0,22.0,20659,,,,,,,,,,,,,,,,,,,,,
82,1.0,22.0,20343,,,,,,,,,,,,,,,,,,,,,
83,1.0,22.0,20538,,,,,,,,,,,,,,,,,,,,,
84,1.0,23.0,20128,,,,,,,,,,,,,,,,,,,,,
85,1.0,23.0,1911,,,,,,,,,,,,,,,,,,,,,
86,1.0,23.0,20659,,,,,,,,,,,,,,,,,,,,,
87,1.0,23.0,20343,,,,,,,,,,,,,,,,,,,,,
88,1.0,23.0,20538,,,,,,,,,,,,,,,,,,,,,
89,1.0,24.0,20128,,,,,,,,,,,,,,,,,,,,,
90,1.0,24.0,20045,,,,,,,,,,,,,,,,,,,,,
91,1.0,24.0,1911,,,,,,,,,,,,,,,,,,,,,
92,1.0,24.0,20659,,,,,,,,,,,,,,,,,,,,,
93,1.0,24.0,20343,,,,,,,,,,,,,,,,,,,,,
94,1.0,24.0,20538,,,,,,,,,,,,,,,,,,,,,
95,1.0,25.0,20128,,,,,,,,,,,,,,,,,,,,,
96,1.0,25.0,20045,,,,,,,,,,,,,,,,,,,,,
97,1.0,25.0,1911,,,,,,,,,,,,,,,,,,,,,
98,1.0,25.0,20659,,,,,,,,,,,,,,,,,,,,,
99,1.0,25.0,20343,,,,,,,,,,,,,,,,,,,,,
100,1.0,25.0,20538,,,,,,,,,,,,,,,,,,,,,
101,1.0,26.0,20128,,,,,,,,,,,,,,,,,,,,,
102,1.0,26.0,20045,,,,,,,,,,,,,,,,,,,,,
103,1.0,26.0,1911,,,,,,,,,,,,,,,,,,,,,
104,1.0,26.0,20659,,,,,,,,,,,,,,,,,,,,,
105,1.0,26.0,20343,,,,,,,,,,,,,,,,,,,,,
106,1.0,26.0,20538,,,,,,,,,,,,,,,,,,,,,
107,1.0,27.0,20128,,,,,,,,,,,,,,,,,,,,,
108,1.0,27.0,20045,,,,,,,,,,,,,,,,,,,,,
109,1.0,27.0,1911,,,,,,,,,,,,,,,,,,,,,
110,1.0,27.0,20659,,,,,,,,,,,,,,,,,,,,,
111,1.0,27.0,20343,,,,,,,,,,,,,,,,,,,,,
112,1.0,27.0,20538,,,,,,,,,,,,,,,,,,,,,
113,1.0,28.0,20128,,,,,,,,,,,,,,,,,,,,,
114,1.0,28.0,20045,,,,,,,,,,,,,,,,,,,,,
115,1.0,28.0,1911,,,,,,,,,,,,,,,,,,,,,
116,1.0,28.0,20659,,,,,,,,,,,,,,,,,,,,,
117,1.0,28.0,20343,,,,,,,,,,,,,,,,,,,,,
118,1.0,28.0,20538,,,,,,,,,,,,,,,,,,,,,
119,1.0,29.0,20128,,,,,,,,,,,,,,,,,,,,,
120,1.0,29.0,20045,,,,,,,,,,,,,,,,,,,,,
121,1.0,29.0,1911,,,,,,,,,,,,,,,,,,,,,
122,1.0,29.0,20659,,,,,,,,,,,,,,,,,,,,,
123,1.0,29.0,20343,,,,,,,,,,,,,,,,,,,,,
124,1.0,29.0,20538,,,,,,,,,,,,,,,,,,,,,
125,1.0,30.0,20128,,,,,,,,,,,,,,,,,,,,,
126,1.0,30.0,20045,,,,,,,,,,,,,,,,,,,,,
127,1.0,30.0,1911,,,,,,,,,,,,,,,,,,,,,
128,1.0,30.0,20659,,,,,,,,,,,,,,,,,,,,,
129,1.0,30.0,20343,,,,,,,,,,,,,,,,,,,,,
130,1.0,30.0,20538,,,,,,,,,,,,,,,,,,,,,
131,1.0,31.0,20128,,,,,,,,,,,,,,,,,,,,,
132,1.0,31.0,20045,,,,,,,,,,,,,,,,,,,,,
133,1.0,31.0,1911,,,,,,,,,,,,,,,,,,,,,
134,1.0,31.0,20659,,,,,,,,,,,,,,,,,,,,,
135,1.0,31.0,20343,,,,,,,,,,,,,,,,,,,,,
136,1.0,31.0,20538,,,,,,,,,,,,,,,,,,,,,
137,1.0,32.0,20128,,,,,,,,,,,,,,,,,,,,,
138,1.0,32.0,20045,,,,,,,,,,,,,,,,,,,,,
139,1.0,32.0,1911,,,,,,,,,,,,,,,,,,,,,
140,1.0,32.0,20659,,,,,,,,,,,,,,,,,,,,,
141,1.0,32.0,20343,,,,,,,,,,,,,,,,,,,,,
142,1.0,32.0,20538,,,,,,,,,,,,,,,,,,,,,
143,1.0,33.0,20128,,,,,,,,,,,,,,,,,,,,,
144,1.0,33.0,20045,,,,,,,,,,,,,,,,,,,,,
145,1.0,33.0,1911,,,,,,,,,,,,,,,,,,,,,
146,1.0,33.0,20659,,,,,,,,,,,,,,,,,,,,,
147,1.0,33.0,20343,,,,,,,,,,,,,,,,,,,,,
148,1.0,33.0,20538,,,,,,,,,,,,,,,,,,,,,
149,1.0,34.0,20128,,,,,,,,,,,,,,,,,,,,,
150,1.0,34.0,20045,,,,,,,,,,,,,,,,,,,,,
151,1.0,34.0,1911,,,,,,,,,,,,,,,,,,,,,
152,1.0,34.0,20659,,,,,,,,,,,,,,,,,,,,,
153,1.0,34.0,20343,,,,,,,,,,,,,,,,,,,,,
154,1.0,34.0,20538,,,,,,,,,,,,,,,,,,,,,
155,1.0,35.0,20128,,,,,,,,,,,,,,,,,,,,,
156,1.0,35.0,20045,,,,,,,,,,,,,,,,,,,,,
157,1.0,35.0,1911,,,,,,,,,,,,,,,,,,,,,
158,1.0,35.0,20659,,,,,,,,,,,,,,,,,,,,,
159,1.0,35.0,20343,,,,,,,,,,,,,,,,,,,,,
160,1.0,35.0,20538,,,,,,,,,,,,,,,,,,,,,
161,1.0,36.0,20128,0.13978230953216553,0.005524161266685629,0.1337350606918335,0.13739165663719177,0.14104825258255005,0.14280593395233154,0.14456361532211304,,,,,,,,0.13978230953216553,0.005524161266685629,0.1337350606918335,0.13739165663719177,0.14104825258255005,0.14280593395233154,0.14456361532211304
162,1.0,36.0,20045,0.13978230953216553,0.005524161266685629,0.1337350606918335,0.13739165663719177,0.14104825258255005,0.14280593395233154,0.14456361532211304,,,,,,,,0.13978230953216553,0.005524161266685629,0.1337350606918335,0.13739165663719177,0.14104825258255005,0.14280593395233154,0.14456361532211304
163,1.0,36.0,1911,0.13978230953216553,0.005524161266685629,0.1337350606918335,0.13739165663719177,0.14104825258255005,0.14280593395233154,0.14456361532211304,,,,,,,,0.13978230953216553,0.005524161266685629,0.1337350606918335,0.13739165663719177,0.14104825258255005,0.14280593395233154,0.14456361532211304
164,1.0,36.0,20659,0.13978230953216553,0.005524161266685629,0.1337350606918335,0.13739165663719177,0.14104825258255005,0.14280593395233154,0.14456361532211304,0.13978230953216553,0.005524161266685629,0.1337350606918335,0.13739165663719177,0.14104825258255005,0.14280593395233154,0.14456361532211304,,,,,,,
165,1.0,36.0,20343,0.13978230953216553,0.005524161266685629,0.1337350606918335,0.13739165663719177,0.14104825258255005,0.14280593395233154,0.14456361532211304,,,,,,,,0.13978230953216553,0.005524161266685629,0.1337350606918335,0.13739165663719177,0.14104825258255005,0.14280593395233154,0.14456361532211304
